"customerid","last_purcahsed_day","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"12348.0","25","5003","4","1797.24",2,4,4,"244","Others"
"18155.0","25","5003","4","347.82",2,4,2,"242","Others"
"16480.0","25","5003","1","769.29",2,2,3,"223","At Risk"
"15312.0","25","5003","5","921.10",2,4,4,"244","Others"
"16198.0","25","5003","1","400.68",2,2,2,"222","At Risk"
"14757.0","25","5003","1","420.50",2,2,2,"222","At Risk"
"13787.0","25","5003","2","309.04",2,2,2,"222","At Risk"
"15799.0","25","5003","3","884.14",2,3,3,"233","Others"
"14806.0","25","5003","1","193.39",2,1,1,"211","At Risk"
"18066.0","25","5003","1","318.00",2,1,2,"212","At Risk"
"14473.0","26","5002","2","234.34",2,2,1,"221","At Risk"
"13434.0","26","5002","2","534.24",2,2,3,"223","At Risk"
"15958.0","26","5002","1","104.35",2,1,1,"211","At Risk"
"13405.0","26","5002","3","572.45",2,3,3,"233","Others"
"16603.0","26","5002","2","482.47",2,2,3,"223","At Risk"
"16468.0","26","5002","1","74.90",2,2,1,"221","At Risk"
"12412.0","26","5002","3","1226.88",2,3,4,"234","Others"
"13390.0","26","5002","1","544.08",2,2,3,"223","At Risk"
"12823.0","26","5002","5","1759.50",2,4,4,"244","Others"
"14908.0","26","5002","1","277.80",2,1,2,"212","At Risk"
"15243.0","26","5002","1","316.68",2,1,2,"212","At Risk"
"13233.0","26","5002","2","605.12",2,3,3,"233","Others"
"13639.0","26","5002","1","1033.34",2,1,4,"214","At Risk"
"13927.0","26","5002","1","348.99",2,1,2,"212","At Risk"
"17674.0","26","5002","2","551.04",2,2,3,"223","At Risk"
"17172.0","26","5002","2","313.26",2,2,2,"222","At Risk"
"13866.0","26","5002","1","145.67",2,1,1,"211","At Risk"
"15626.0","26","5002","2","675.80",2,3,3,"233","Others"
"15154.0","26","5002","2","240.27",2,2,2,"222","At Risk"
"17997.0","26","5002","12","1511.30",2,5,4,"254","Others"
"16778.0","26","5002","2","245.94",2,2,2,"222","At Risk"
"16383.0","26","5002","2","668.36",2,3,3,"233","Others"
"16573.0","27","5001","4","648.41",2,4,3,"243","Others"
"12579.0","27","5001","3","410.72",2,3,2,"232","Others"
"16122.0","27","5001","4","684.42",2,4,3,"243","Others"
"13514.0","27","5001","1","152.20",2,1,1,"211","At Risk"
"17788.0","27","5001","2","1117.90",2,3,4,"234","Others"
"15674.0","27","5001","8","1744.02",2,5,4,"254","Others"
"17656.0","27","5001","5","1674.69",2,4,4,"244","Others"
"13016.0","27","5001","3","789.89",2,3,3,"233","Others"
"13979.0","27","5001","1","869.87",2,2,3,"223","At Risk"
"17805.0","27","5001","1","512.31",2,2,3,"223","At Risk"
"15827.0","27","5001","20","1641.48",2,5,4,"254","Others"
"13555.0","27","5001","4","4149.28",2,4,5,"245","Others"
"14272.0","27","5001","2","437.96",2,2,2,"222","At Risk"
"14101.0","27","5001","6","5976.79",2,4,5,"245","Others"
"17480.0","27","5001","2","506.51",2,2,3,"223","At Risk"
"16629.0","27","5001","2","417.73",2,3,2,"232","Others"
"17002.0","27","5001","4","1487.78",2,4,4,"244","Others"
"12987.0","27","5001","3","545.00",2,3,3,"233","Others"
"17061.0","27","5001","12","5116.13",2,5,5,"255","Others"
"16266.0","27","5001","7","861.89",2,5,3,"253","Others"
"18278.0","27","5001","1","173.90",2,1,1,"211","At Risk"
"12455.0","27","5001","6","2466.86",2,4,5,"245","Others"
"16181.0","27","5001","1","305.54",2,1,2,"212","At Risk"
"17591.0","27","5001","8","2215.02",2,5,5,"255","Others"
"14818.0","27","5001","3","657.80",2,3,3,"233","Others"
"12566.0","28","5000","2","346.70",2,3,2,"232","Others"
"16681.0","28","5000","6","1770.34",2,4,4,"244","Others"
"13397.0","28","5000","6","1539.18",2,4,4,"244","Others"
"16493.0","28","5000","6","1329.66",2,4,4,"244","Others"
"17783.0","28","5000","2","283.47",2,2,2,"222","At Risk"
"14978.0","28","5000","5","1931.42",2,4,4,"244","Others"
"15348.0","28","5000","1","158.04",2,1,1,"211","At Risk"
"14947.0","28","5000","2","290.82",2,2,2,"222","At Risk"
"13321.0","28","5000","2","567.36",2,2,3,"223","At Risk"
"13901.0","28","5000","5","2867.20",2,4,5,"245","Others"
"16182.0","28","5000","4","6617.65",2,4,5,"245","Others"
"18242.0","28","5000","4","2232.49",2,4,5,"245","Others"
"12393.0","28","5000","4","1582.60",2,4,4,"244","Others"
"13515.0","28","5000","4","891.12",2,4,3,"243","Others"
"14609.0","28","5000","4","601.56",2,4,3,"243","Others"
"17950.0","28","5000","4","472.12",2,4,3,"243","Others"
"17370.0","28","5000","4","446.18",2,4,2,"242","Others"
"13134.0","28","5000","7","1740.63",2,5,4,"254","Others"
"13061.0","28","5000","1","248.61",2,1,2,"212","At Risk"
"15036.0","28","5000","3","465.55",2,3,2,"232","Others"
"16321.0","28","5000","7","230.70",2,5,1,"251","Others"
"16281.0","28","5000","1","2062.06",2,2,5,"225","At Risk"
"14934.0","28","5000","3","1888.84",2,3,4,"234","Others"
"18265.0","28","5000","2","801.51",2,3,3,"233","Others"
"17513.0","28","5000","1","513.20",2,2,3,"223","At Risk"
"15175.0","29","4999","1","224.14",2,1,1,"211","At Risk"
"15030.0","29","4999","2","518.28",2,2,3,"223","At Risk"
"17894.0","29","4999","8","1119.81",2,5,4,"254","Others"
"14409.0","29","4999","7","1908.25",2,5,4,"254","Others"
"13886.0","29","4999","1","243.56",2,1,2,"212","At Risk"
"17572.0","29","4999","4","226.75",2,4,1,"241","Others"
"14681.0","29","4999","3","498.95",2,3,3,"233","Others"
"17427.0","29","4999","1","100.80",2,1,1,"211","At Risk"
"14475.0","29","4999","6","799.82",2,4,3,"243","Others"
"18192.0","29","4999","1","957.97",2,1,4,"214","At Risk"
"16650.0","29","4999","1","518.42",2,2,3,"223","At Risk"
"12728.0","29","4999","4","836.33",2,4,3,"243","Others"
"13503.0","29","4999","1","216.85",2,1,1,"211","At Risk"
"17819.0","29","4999","8","3661.07",2,5,5,"255","Others"
"16268.0","29","4999","2","667.65",2,3,3,"233","Others"
"16233.0","29","4999","5","422.13",2,4,2,"242","Others"
"13741.0","29","4999","4","666.33",2,4,3,"243","Others"
"17905.0","29","4999","4","800.24",2,4,3,"243","Others"
"16589.0","29","4999","3","459.24",2,3,2,"232","Others"
"13354.0","29","4999","1","743.53",2,2,3,"223","At Risk"
"18235.0","29","4999","3","1796.48",2,3,4,"234","Others"
"12372.0","29","4999","3","1298.04",2,3,4,"234","Others"
"14305.0","29","4999","5","1803.76",2,4,4,"244","Others"
"12718.0","29","4999","1","238.25",2,1,2,"212","At Risk"
"12458.0","29","4999","2","947.40",2,3,4,"234","Others"
"18204.0","29","4999","4","1979.30",2,4,4,"244","Others"
"15062.0","29","4999","4","987.86",3,4,4,"344","Others"
"16574.0","29","4999","1","451.44",3,2,2,"322","Potential Loyalist"
"13095.0","30","4998","1","74.40",3,2,1,"321","Potential Loyalist"
"13092.0","30","4998","6","459.83",3,4,2,"342","Others"
"13764.0","30","4998","3","1521.76",3,3,4,"334","Others"
"15185.0","30","4998","1","310.62",3,1,2,"312","Potential Loyalist"
"14164.0","30","4998","2","1631.77",3,2,4,"324","Potential Loyalist"
"12694.0","30","4998","2","869.67",3,3,3,"333","Others"
"12822.0","30","4998","3","918.98",3,3,4,"334","Others"
"17376.0","30","4998","2","203.20",3,2,1,"321","Potential Loyalist"
"18008.0","30","4998","9","2116.19",3,5,5,"355","Others"
"17506.0","30","4998","2","294.29",3,2,2,"322","Potential Loyalist"
"16404.0","30","4998","1","443.05",3,2,2,"322","Potential Loyalist"
"13320.0","30","4998","6","1491.70",3,4,4,"344","Others"
"15593.0","30","4998","1","199.80",3,1,1,"311","Potential Loyalist"
"13972.0","30","4998","2","190.25",3,2,1,"321","Potential Loyalist"
"12842.0","30","4998","2","1118.99",3,3,4,"334","Others"
"13347.0","30","4998","1","341.36",3,1,2,"312","Potential Loyalist"
"14916.0","30","4998","5","1264.84",3,4,4,"344","Others"
"16613.0","30","4998","1","618.59",3,2,3,"323","Potential Loyalist"
"15834.0","30","4998","6","2084.90",3,4,5,"345","Others"
"15774.0","2","4996","1","270.80",3,1,2,"312","Potential Loyalist"
"14970.0","2","4996","4","1592.06",3,4,4,"344","Others"
"16667.0","2","4996","2","570.13",3,2,3,"323","Potential Loyalist"
"15579.0","2","4996","2","348.60",3,3,2,"332","Others"
"15164.0","2","4996","3","843.05",3,3,3,"333","Others"
"16591.0","2","4996","1","213.50",3,1,1,"311","Potential Loyalist"
"16693.0","2","4996","2","482.01",3,2,3,"323","Potential Loyalist"
"12886.0","3","4995","3","1351.09",3,3,4,"334","Others"
"16774.0","3","4995","5","654.92",3,4,3,"343","Others"
"12637.0","3","4995","10","5953.25",3,5,5,"355","Others"
"16441.0","3","4995","2","381.20",3,3,2,"332","Others"
"14651.0","3","4995","2","654.60",3,3,3,"333","Others"
"15930.0","3","4995","1","426.63",3,2,2,"322","Potential Loyalist"
"13635.0","3","4995","1","1071.03",3,1,4,"314","Potential Loyalist"
"18116.0","3","4995","8","1418.03",3,5,4,"354","Others"
"13431.0","3","4995","2","1269.10",3,3,4,"334","Others"
"14193.0","3","4995","2","853.39",3,2,3,"323","Potential Loyalist"
"13505.0","3","4995","8","4282.88",3,5,5,"355","Others"
"13344.0","3","4995","3","2543.72",3,3,5,"335","Others"
"15299.0","3","4995","11","3787.09",3,5,5,"355","Others"
"16183.0","3","4995","1","338.71",3,1,2,"312","Potential Loyalist"
"13801.0","4","4994","1","324.80",3,1,2,"312","Potential Loyalist"
"13792.0","4","4994","2","195.55",3,2,1,"321","Potential Loyalist"
"15228.0","4","4994","5","3376.96",3,4,5,"345","Others"
"16556.0","4","4994","7","3313.79",3,5,5,"355","Others"
"13351.0","4","4994","1","373.94",3,2,2,"322","Potential Loyalist"
"12512.0","4","4994","2","138.03",3,3,1,"331","Others"
"12413.0","4","4994","5","694.15",3,4,3,"343","Others"
"15739.0","4","4994","1","449.12",3,2,2,"322","Potential Loyalist"
"17957.0","4","4994","1","111.68",3,1,1,"311","Potential Loyalist"
"14184.0","4","4994","1","452.89",3,2,2,"322","Potential Loyalist"
"15241.0","4","4994","9","1738.59",3,5,4,"354","Others"
"15255.0","4","4994","1","890.85",3,2,3,"323","Potential Loyalist"
"15276.0","4","4994","1","135.31",3,1,1,"311","Potential Loyalist"
"13364.0","4","4994","2","0.00",3,2,1,"321","Potential Loyalist"
"13552.0","4","4994","16","3539.53",3,5,5,"355","Others"
"15181.0","4","4994","5","680.28",3,4,3,"343","Others"
"17667.0","4","4994","5","2055.51",3,4,5,"345","Others"
"18053.0","4","4994","2","297.07",3,2,2,"322","Potential Loyalist"
"16882.0","4","4994","3","705.12",3,3,3,"333","Others"
"15339.0","4","4994","3","557.57",3,3,3,"333","Others"
"16374.0","4","4994","2","473.03",3,2,3,"323","Potential Loyalist"
"16881.0","4","4994","1","432.00",3,2,2,"322","Potential Loyalist"
"17647.0","5","4993","1","133.06",3,1,1,"311","Potential Loyalist"
"16803.0","5","4993","1","332.30",3,1,2,"312","Potential Loyalist"
"18033.0","5","4993","1","97.97",3,1,1,"311","Potential Loyalist"
"14054.0","5","4993","1","92.46",3,2,1,"321","Potential Loyalist"
"17382.0","5","4993","1","65.40",3,2,1,"321","Potential Loyalist"
"16106.0","5","4993","1","108.38",3,1,1,"311","Potential Loyalist"
"15127.0","5","4993","1","406.53",3,2,2,"322","Potential Loyalist"
"15244.0","5","4993","2","631.57",3,3,3,"333","Others"
"16059.0","5","4993","6","1459.86",3,4,4,"344","Others"
"17483.0","5","4993","3","414.04",3,3,2,"332","Others"
"17222.0","5","4993","1","354.15",3,1,2,"312","Potential Loyalist"
"15762.0","5","4993","2","583.75",3,2,3,"323","Potential Loyalist"
"15730.0","5","4993","4","1108.38",3,4,4,"344","Others"
"13989.0","5","4993","2","1266.08",3,3,4,"334","Others"
"15757.0","5","4993","2","714.42",3,2,3,"323","Potential Loyalist"
"15048.0","5","4993","5","380.57",3,4,2,"342","Others"
"12843.0","5","4993","9","1680.76",3,5,4,"354","Others"
"16040.0","5","4993","3","1313.55",3,3,4,"334","Others"
"13483.0","5","4993","1","140.34",3,1,1,"311","Potential Loyalist"
"13947.0","5","4993","1","90.60",3,2,1,"321","Potential Loyalist"
"16758.0","5","4993","1","369.34",3,1,2,"312","Potential Loyalist"
"14396.0","5","4993","2","487.99",3,2,3,"323","Potential Loyalist"
"12789.0","5","4993","1","91.85",3,2,1,"321","Potential Loyalist"
"13023.0","6","4992","2","689.90",3,2,3,"323","Potential Loyalist"
"16875.0","6","4992","9","2023.47",3,5,5,"355","Others"
"13317.0","6","4992","9","2140.07",3,5,5,"355","Others"
"18194.0","6","4992","2","896.00",3,2,3,"323","Potential Loyalist"
"16842.0","6","4992","4","1260.44",3,4,4,"344","Others"
"15322.0","6","4992","2","602.97",3,3,3,"333","Others"
"13055.0","6","4992","4","1201.96",3,4,4,"344","Others"
"16160.0","6","4992","4","1009.45",3,4,4,"344","Others"
"17921.0","6","4992","4","826.52",3,4,3,"343","Others"
"14557.0","6","4992","2","0.00",3,2,1,"321","Potential Loyalist"
"16895.0","6","4992","1","219.14",3,1,1,"311","Potential Loyalist"
"13348.0","6","4992","1","233.76",3,1,1,"311","Potential Loyalist"
"16462.0","6","4992","4","102.00",3,3,1,"331","Others"
"13771.0","6","4992","5","2631.70",3,4,5,"345","Others"
"13177.0","6","4992","1","282.45",3,1,2,"312","Potential Loyalist"
"16432.0","6","4992","1","287.40",3,1,2,"312","Potential Loyalist"
"14333.0","6","4992","2","351.45",3,3,2,"332","Others"
"13504.0","6","4992","1","295.93",3,1,2,"312","Potential Loyalist"
"12703.0","6","4992","2","274.70",3,2,2,"322","Potential Loyalist"
"14819.0","6","4992","2","272.07",3,2,2,"322","Potential Loyalist"
"16316.0","6","4992","12","2755.56",3,5,5,"355","Others"
"15416.0","6","4992","5","3974.37",3,4,5,"345","Others"
"14501.0","6","4992","3","190.31",3,3,1,"331","Others"
"15937.0","6","4992","1","145.35",3,1,1,"311","Potential Loyalist"
"13845.0","6","4992","1","312.98",3,1,2,"312","Potential Loyalist"
"15766.0","6","4992","1","315.06",3,1,2,"312","Potential Loyalist"
"12939.0","6","4992","8","11581.80",3,5,5,"355","Others"
"13602.0","6","4992","1","428.89",3,2,2,"322","Potential Loyalist"
"15315.0","6","4992","3","551.54",3,3,3,"333","Others"
"16909.0","6","4992","2","364.14",3,3,2,"332","Others"
"15518.0","6","4992","13","1911.89",3,5,4,"354","Others"
"13591.0","6","4992","3","1117.13",3,3,4,"334","Others"
"13279.0","6","4992","2","126.30",3,3,1,"331","Others"
"14317.0","6","4992","1","508.58",3,2,3,"323","Potential Loyalist"
"15306.0","6","4992","3","1174.35",3,3,4,"334","Others"
"13049.0","6","4992","2","656.68",3,3,3,"333","Others"
"14538.0","6","4992","2","388.25",3,3,2,"332","Others"
"15841.0","6","4992","6","1209.10",3,4,4,"344","Others"
"15300.0","6","4992","1","496.44",3,2,3,"323","Potential Loyalist"
"15837.0","6","4992","1","391.98",3,2,2,"322","Potential Loyalist"
"15264.0","6","4992","1","393.74",3,2,2,"322","Potential Loyalist"
"16184.0","6","4992","7","1155.54",3,5,4,"354","Others"
"14518.0","6","4992","1","174.37",3,1,1,"311","Potential Loyalist"
"12923.0","6","4992","1","176.97",3,1,1,"311","Potential Loyalist"
"12492.0","7","4991","2","263.21",3,2,2,"322","Potential Loyalist"
"13276.0","7","4991","2","590.93",3,2,3,"323","Potential Loyalist"
"16455.0","7","4991","7","1841.18",3,5,4,"354","Others"
"14029.0","7","4991","2","467.66",3,2,3,"323","Potential Loyalist"
"13763.0","7","4991","3","1689.46",3,3,4,"334","Others"
"15874.0","7","4991","9","4330.67",3,5,5,"355","Others"
"12885.0","7","4991","4","1158.27",3,4,4,"344","Others"
"13689.0","7","4991","1","910.00",3,2,4,"324","Potential Loyalist"
"15815.0","7","4991","5","2100.60",3,4,5,"345","Others"
"16477.0","7","4991","7","2494.46",3,5,5,"355","Others"
"16354.0","7","4991","2","395.80",3,3,2,"332","Others"
"18136.0","7","4991","4","761.83",3,4,3,"343","Others"
"12519.0","7","4991","1","340.84",3,1,2,"312","Potential Loyalist"
"14844.0","7","4991","4","3189.81",3,4,5,"345","Others"
"14462.0","7","4991","15","1965.90",3,5,4,"354","Others"
"13169.0","7","4991","2","712.88",3,2,3,"323","Potential Loyalist"
"14067.0","7","4991","2","374.70",3,3,2,"332","Others"
"12420.0","7","4991","1","600.39",3,2,3,"323","Potential Loyalist"
"13806.0","7","4991","1","256.38",3,1,2,"312","Potential Loyalist"
"13876.0","7","4991","1","122.70",3,1,1,"311","Potential Loyalist"
"14792.0","7","4991","2","0.00",3,2,1,"321","Potential Loyalist"
"12740.0","7","4991","1","427.60",3,2,2,"322","Potential Loyalist"
"17030.0","7","4991","1","146.87",3,1,1,"311","Potential Loyalist"
"13419.0","7","4991","1","221.06",3,1,1,"311","Potential Loyalist"
"12394.0","7","4991","2","1272.48",3,3,4,"334","Others"
"16104.0","9","4989","1","302.36",3,1,2,"312","Potential Loyalist"
"14514.0","9","4989","3","1055.35",3,3,4,"334","Others"
"16595.0","9","4989","1","360.16",3,1,2,"312","Potential Loyalist"
"18088.0","9","4989","1","167.67",3,1,1,"311","Potential Loyalist"
"16248.0","9","4989","1","152.94",3,1,1,"311","Potential Loyalist"
"16380.0","9","4989","1","1780.59",3,2,4,"324","Potential Loyalist"
"13259.0","9","4989","1","292.32",3,1,2,"312","Potential Loyalist"
"13260.0","9","4989","1","557.62",3,2,3,"323","Potential Loyalist"
"16685.0","9","4989","2","324.24",3,3,2,"332","Others"
"16921.0","9","4989","1","169.79",3,1,1,"311","Potential Loyalist"
"15756.0","9","4989","4","532.96",3,4,3,"343","Others"
"13193.0","9","4989","1","117.88",3,1,1,"311","Potential Loyalist"
"14801.0","9","4989","1","193.14",3,1,1,"311","Potential Loyalist"
"16518.0","9","4989","3","480.92",3,3,3,"333","Others"
"13980.0","10","4988","1","200.14",3,1,1,"311","Potential Loyalist"
"18169.0","10","4988","1","202.65",3,1,1,"311","Potential Loyalist"
"13224.0","10","4988","3","2150.85",3,3,5,"335","Others"
"14665.0","10","4988","7","1258.38",3,4,4,"344","Others"
"14027.0","10","4988","1","104.82",3,1,1,"311","Potential Loyalist"
"17648.0","10","4988","5","1789.55",3,4,4,"344","Others"
"16395.0","10","4988","5","1486.90",3,4,4,"344","Others"
"14529.0","10","4988","3","620.04",3,3,3,"333","Others"
"16385.0","10","4988","3","555.89",3,3,3,"333","Others"
"14451.0","10","4988","2","662.59",3,3,3,"333","Others"
"13473.0","10","4988","3","417.54",3,3,2,"332","Others"
"17214.0","10","4988","7","984.12",3,5,4,"354","Others"
"16776.0","10","4988","1","388.28",3,2,2,"322","Potential Loyalist"
"16982.0","10","4988","1","384.06",3,2,2,"322","Potential Loyalist"
"14128.0","10","4988","2","637.50",3,3,3,"333","Others"
"17589.0","10","4988","4","2404.17",3,4,5,"345","Others"
"15128.0","10","4988","8","1419.54",3,5,4,"354","Others"
"16179.0","10","4988","1","215.83",3,1,1,"311","Potential Loyalist"
"15193.0","10","4988","1","499.32",3,2,3,"323","Potential Loyalist"
"17284.0","10","4988","7","1641.68",3,5,4,"354","Others"
"13666.0","10","4988","3","84.65",3,3,1,"331","Others"
"13373.0","10","4988","3","3312.25",3,3,5,"335","Others"
"15886.0","10","4988","1","181.09",3,1,1,"311","Potential Loyalist"
"15211.0","10","4988","2","894.41",3,2,3,"323","Potential Loyalist"
"14201.0","10","4988","9","688.04",3,5,3,"353","Others"
"14356.0","10","4988","4","666.94",3,4,3,"343","Others"
"17025.0","10","4988","3","357.77",3,3,2,"332","Others"
"15304.0","10","4988","10","680.30",3,5,3,"353","Others"
"18126.0","10","4988","1","206.83",3,1,1,"311","Potential Loyalist"
"15553.0","10","4988","1","437.23",3,2,2,"322","Potential Loyalist"
"14857.0","11","4987","3","1165.65",3,3,4,"334","Others"
"16861.0","11","4987","3","151.65",3,3,1,"331","Others"
"12824.0","11","4987","1","397.12",3,2,2,"322","Potential Loyalist"
"12772.0","11","4987","1","892.47",3,2,3,"323","Potential Loyalist"
"13627.0","11","4987","7","1624.02",3,5,4,"354","Others"
"16086.0","11","4987","6","1119.31",3,4,4,"344","Others"
"13359.0","11","4987","2","431.26",3,2,2,"322","Potential Loyalist"
"15706.0","11","4987","7","1001.81",3,5,4,"354","Others"
"15199.0","11","4987","4","1268.70",3,4,4,"344","Others"
