"customerid","last_purcahsed_day","recency","frequency","monetary"
"17504.0","17","5134","10","2745.28"
"17505.0","1","5089","2","1145.84"
"17506.0","30","4998","2","294.29"
"17507.0","23","5189","2","605.58"
"17508.0","4","5208","1","387.31"
"17509.0","13","4985","11","6100.74"
"17510.0","15","4952","1","308.48"
"17511.0","7","4930","46","88125.38"
"17512.0","11","4956","11","2920.04"
"17513.0","28","5000","1","513.20"
"17514.0","3","5056","1","208.65"
"17515.0","8","4959","4","639.02"
"17516.0","24","4943","5","768.08"
"17517.0","4","5236","1","153.94"
"17519.0","22","4945","7","1839.07"
"17520.0","17","4981","1","546.81"
"17521.0","15","4952","4","721.96"
"17522.0","8","4929","5","1070.71"
"17523.0","28","4939","4","652.74"
"17524.0","13","5289","1","145.00"
"17525.0","15","5287","1","422.70"
"17526.0","8","4929","8","706.70"
"17527.0","17","4981","6","888.86"
"17528.0","8","4929","11","3540.10"
"17530.0","8","4929","10","2385.00"
"17531.0","11","5048","2","293.45"
"17534.0","17","4981","1","223.36"
"17535.0","4","5208","1","164.40"
"17536.0","15","5105","1","76.50"
"17537.0","10","4957","2","897.62"
"17538.0","14","4953","1","98.42"
"17540.0","1","4936","3","570.40"
"17542.0","15","5197","1","170.75"
"17545.0","27","4971","3","645.96"
"17547.0","2","5300","1","-11.80"
"17548.0","6","5145","3","-141.48"
"17549.0","16","4951","2","148.86"
"17550.0","26","5125","3","267.16"
"17551.0","15","5287","1","306.84"
"17552.0","28","4970","6","909.96"
"17553.0","2","5057","1","1487.60"
"17554.0","8","4929","5","1952.45"
"17555.0","20","4947","2","483.26"
"17556.0","18","5133","1","157.90"
"17557.0","25","4942","3","541.46"
"17560.0","6","5022","5","854.95"
"17561.0","20","4947","1","167.62"
"17562.0","25","4942","8","1107.38"
"17564.0","15","4952","3","454.01"
"17566.0","1","4936","2","901.21"
"17567.0","2","4935","10","4012.56"
"17569.0","11","5260","1","344.14"
"17571.0","20","4978","4","1498.51"
"17572.0","29","4999","4","226.75"
"17573.0","10","4957","4","362.90"
"17574.0","11","5170","1","185.65"
"17576.0","1","4936","22","3457.78"
"17578.0","2","5118","2","124.74"
"17579.0","5","4932","4","440.20"
"17580.0","1","5180","3","215.72"
"17581.0","9","4928","31","10736.11"
"17582.0","17","5164","1","175.27"
"17584.0","2","4935","3","1227.30"
"17585.0","22","5037","4","1133.07"
"17588.0","31","5028","3","1240.20"
"17589.0","10","4988","4","2404.17"
"17590.0","7","4930","3","1479.22"
"17591.0","27","5001","8","2215.02"
"17593.0","6","4931","6","3911.56"
"17594.0","15","5013","2","993.18"
"17595.0","27","4940","2","388.79"
"17596.0","16","4951","7","2827.93"
"17597.0","10","5141","1","2044.37"
"17600.0","22","4945","1","161.67"
"17601.0","14","5167","1","116.01"
"17602.0","7","4930","8","5050.77"
"17603.0","20","4978","5","-1165.30"
"17604.0","6","5145","2","309.36"
"17608.0","6","4961","2","193.42"
"17609.0","30","4968","6","1103.92"
"17611.0","6","4931","19","3947.87"
"17612.0","17","4981","10","1992.76"
"17613.0","17","4950","17","4509.37"
"17614.0","13","4985","1","390.07"
"17615.0","1","5058","3","329.60"
"17616.0","19","5101","3","571.20"
"17618.0","4","4933","3","971.58"
"17619.0","31","5240","1","218.52"
"17620.0","11","4987","1","81.44"
"17621.0","18","4949","4","1336.10"
"17623.0","7","4960","1","527.05"
"17624.0","25","4942","2","843.48"
"17625.0","21","4946","4","2047.00"
"17628.0","19","5009","1","75.75"
"17629.0","4","4933","9","1784.12"
"17630.0","23","5097","2","503.60"
"17631.0","8","4929","3","528.33"
"17633.0","8","4959","6","1242.34"
"17634.0","3","4964","9","2361.97"
"17636.0","1","4936","2","265.93"
"17637.0","8","4959","2","547.06"
"17639.0","8","5204","1","108.50"
"17640.0","14","5014","1","621.66"
"17642.0","12","5047","2","712.29"
"17643.0","1","5301","1","101.55"
"17644.0","8","4929","17","2768.98"
"17646.0","4","5147","4","995.66"
"17647.0","5","4993","1","133.06"
"17648.0","10","4988","5","1789.55"
"17649.0","28","5062","2","861.74"
"17650.0","18","4949","1","166.08"
"17651.0","28","4939","14","3886.67"
"17652.0","14","4953","18","4737.13"
"17653.0","10","4957","5","1175.88"
"17654.0","7","5205","1","117.55"
"17655.0","29","4938","8","2571.74"
"17656.0","27","5001","5","1674.69"
"17658.0","29","4938","3","485.88"
"17659.0","6","4931","14","2954.75"
"17660.0","21","5069","1","196.00"
"17663.0","14","4953","9","1788.27"
"17664.0","21","4946","2","604.64"
"17666.0","6","4931","2","728.16"
"17667.0","4","4994","5","2055.51"
"17668.0","8","4929","2","347.75"
"17669.0","28","4970","7","3406.72"
"17670.0","26","5155","1","205.70"
"17671.0","24","4943","6","1284.08"
"17672.0","27","4971","4","3106.62"
"17673.0","8","4929","7","1622.22"
"17674.0","26","5002","2","551.04"
"17675.0","8","4929","41","20098.10"
"17676.0","5","4932","7","1383.27"
"17677.0","8","4929","43","16219.22"
"17678.0","21","5191","1","298.11"
"17679.0","18","4980","2","1992.11"
"17680.0","16","4951","1","184.40"
"17682.0","29","4938","7","2459.33"
"17684.0","27","4971","1","239.41"
"17685.0","23","4944","7","3191.53"
"17686.0","2","4935","7","5739.46"
"17690.0","9","4958","16","4748.45"
"17691.0","16","5286","2","290.40"
"17692.0","4","5055","5","733.44"
"17693.0","26","5064","3","187.02"
"17694.0","21","5069","1","283.12"
"17695.0","31","5059","2","765.34"
"17696.0","1","4966","14","2201.05"
"17697.0","17","5164","1","338.95"
"17698.0","24","5188","1","154.95"
"17700.0","23","4944","6","2508.89"
"17701.0","1","5180","1","417.95"
"17702.0","9","4958","6","1719.72"
"17703.0","4","4963","3","798.74"
"17704.0","24","5096","2","885.19"
"17705.0","6","4931","10","1781.12"
"17706.0","5","4932","22","10097.37"
"17707.0","7","5113","2","152.40"
"17708.0","5","5115","2","267.08"
"17709.0","23","5097","1","137.45"
"17711.0","29","4938","2","385.10"
"17712.0","26","4972","1","522.91"
"17714.0","23","5248","1","153.00"
"17715.0","23","5128","1","326.40"
"17716.0","17","4950","12","5505.79"
"17718.0","21","5160","1","139.35"
"17719.0","2","4965","18","5367.80"
"17720.0","13","4954","4","1195.94"
"17722.0","4","5024","6","2380.64"
"17723.0","4","5055","6","3276.40"
"17724.0","13","4985","4","995.65"
"17725.0","23","4944","14","3371.13"
"17727.0","30","4937","2","1042.55"
"17728.0","6","4931","5","2515.68"
"17730.0","6","4931","15","5288.83"
"17731.0","21","5007","5","878.20"
"17732.0","2","5300","1","303.97"
"17733.0","1","4966","2","692.19"
"17734.0","17","4981","3","700.63"
"17735.0","7","4930","19","13110.02"
"17736.0","30","4937","4","337.49"
"17737.0","30","4937","2","168.24"
"17738.0","20","4947","5","1863.35"
"17739.0","28","4939","8","2786.05"
"17742.0","18","5041","2","355.11"
"17744.0","6","4931","7","2291.08"
"17746.0","19","5162","2","98.80"
"17747.0","31","5028","2","64.65"
"17749.0","14","5106","2","674.52"
"17750.0","4","4933","9","1797.57"
"17752.0","15","5287","1","80.64"
"17754.0","9","4928","6","1739.92"
"17757.0","8","4929","31","5585.49"
"17758.0","20","4947","8","3456.70"
"17759.0","22","4945","3","834.99"
"17760.0","18","4949","2","287.59"
"17761.0","7","4960","1","712.78"
"17763.0","21","5191","1","15.00"
"17764.0","20","4978","2","818.82"
"17765.0","4","5086","3","371.88"
"17767.0","24","4943","1","271.20"
"17768.0","1","4936","3","2273.18"
"17769.0","27","4940","12","3960.63"
"17770.0","25","5126","5","1143.27"
"17771.0","14","4984","2","245.81"
"17772.0","29","4938","2","182.77"
"17774.0","4","5024","5","1215.46"
"17775.0","30","5182","1","56.40"
"17777.0","15","4952","3","665.86"
"17779.0","18","4949","5","642.17"
"17781.0","3","5087","2","188.02"
"17783.0","28","5000","2","283.47"
"17785.0","17","4981","1","131.94"
"17786.0","15","5013","2","278.74"
"17787.0","10","5080","4","1865.19"
"17788.0","27","5001","2","1117.90"
"17789.0","3","5209","1","225.90"
"17790.0","13","4954","14","1965.55"
"17791.0","10","4957","1","106.10"
"17793.0","14","4953","1","323.04"
"17795.0","13","5107","2","350.39"
"17796.0","30","4968","4","697.90"
"17797.0","17","4950","3","780.43"
"17799.0","17","4950","11","3026.08"
"17800.0","2","4965","9","1199.01"
"17802.0","18","5010","4","1251.84"
"17805.0","27","5001","1","512.31"
"17806.0","28","4939","1","546.04"
"17809.0","23","4944","15","4627.62"
"17811.0","5","4932","51","7677.71"
"17812.0","27","4940","4","732.16"
"17813.0","25","4942","7","1714.60"
"17816.0","3","4964","4","36.56"
"17817.0","5","4932","3","387.68"
"17819.0","29","4999","8","3661.07"
"17820.0","1","5119","2","-24.05"
"17824.0","19","4979","1","298.40"
"17827.0","4","4933","5","1995.46"
"17828.0","1","4936","9","1599.97"
"17829.0","14","5226","1","889.24"
"17830.0","8","4929","3","398.70"
"17831.0","6","4961","1","35.40"
"17832.0","21","4977","1","155.37"
"17835.0","7","4930","3","350.64"
"17836.0","23","4975","1","110.21"
"17837.0","28","4970","10","1560.53"
"17838.0","13","4954","6","2312.70"
"17839.0","28","4970","1","338.80"
"17841.0","8","4929","169","40340.78"
"17843.0","9","5231","1","205.48"
"17844.0","25","5034","1","51.56"
"17846.0","15","5013","1","2033.10"
"17848.0","19","5009","9","901.20"
"17849.0","5","5146","4","605.80"
"17850.0","10","5230","35","5288.63"
"17852.0","28","4939","2","114.34"
"17854.0","7","5113","2","311.26"
"17855.0","2","5300","1","208.97"
"17856.0","8","4929","6","1393.79"
"17857.0","6","4931","25","26763.34"
"17858.0","4","4933","12","5155.66"
"17859.0","8","5232","1","148.21"
"17860.0","6","5296","1","252.80"
"17861.0","6","4931","9","2059.20"
"17862.0","20","5251","1","330.90"
"17863.0","11","4987","6","3160.00"
"17864.0","27","4940","3","597.50"
"17865.0","9","4958","27","10158.54"
"17866.0","20","5070","2","325.70"
"17867.0","9","4958","8","622.75"
"17869.0","24","5035","5","428.18"
"17870.0","7","4930","13","1889.40"
"17871.0","19","5132","1","155.90"
"17873.0","20","5008","6","1764.36"
"17874.0","7","5113","7","658.26"
"17877.0","22","5098","1","237.61"
"17878.0","27","4971","1","379.45"
"17879.0","19","5101","1","178.52"
"17880.0","10","5292","1","458.92"
"17881.0","8","5232","1","133.35"
"17883.0","6","4931","4","671.77"
"17884.0","6","4931","4","717.45"
"17885.0","27","4940","1","190.19"
"17886.0","8","4959","3","899.61"
"17887.0","2","5057","1","111.35"
"17888.0","21","4946","10","525.78"
"17889.0","11","5140","2","203.87"
"17890.0","21","5250","2","602.09"
"17891.0","30","5090","1","203.86"
"17892.0","14","4984","3","244.10"
"17893.0","28","5153","1","112.25"
"17894.0","29","4999","8","1119.81"
"17895.0","26","4972","1","98.00"
"17896.0","16","4951","1","256.32"
"17897.0","20","5100","4","541.10"
"17898.0","15","5013","2","152.06"
"17899.0","3","5087","1","155.80"
"17900.0","28","5092","4","15.00"
"17901.0","10","4957","1","110.38"
"17904.0","18","4949","2","178.92"
"17905.0","29","4999","4","800.24"
"17906.0","6","5175","1","72.90"
"17908.0","1","5301","1","243.28"
"17911.0","30","4937","1","366.23"
"17912.0","2","5238","6","295.61"
"17913.0","12","4986","2","411.60"
"17914.0","6","4931","1","336.43"
"17917.0","25","4973","3","341.28"
"17919.0","12","5016","1","1304.04"
"17920.0","5","4932","17","4204.10"
"17921.0","6","4992","4","826.52"
"17923.0","2","5210","1","207.50"
"17924.0","8","4929","13","2894.33"
"17925.0","2","5300","1","244.08"
"17926.0","29","5061","2","397.29"
"17928.0","25","4973","2","212.54"
"17929.0","28","4939","5","834.50"
"17930.0","4","4963","5","1740.48"
"17931.0","28","5062","2","408.36"
"17932.0","10","4957","3","1331.57"
"17934.0","19","4979","2","704.25"
"17935.0","24","5066","2","145.79"
"17936.0","4","4933","1","389.84"
"17937.0","1","4936","7","4301.22"
"17939.0","3","5087","1","99.14"
"17940.0","21","4977","14","1983.58"
"17941.0","1","5058","1","304.56"
"17942.0","2","4935","1","77.50"
"17946.0","20","5161","2","149.58"
"17947.0","2","4965","1","176.68"
"17948.0","15","5075","1","358.56"
"17949.0","8","4929","52","52750.84"
"17950.0","28","5000","4","472.12"
"17951.0","31","4967","4","990.84"
"17954.0","4","4933","16","2295.37"
"17955.0","25","5126","4","557.30"
"17956.0","4","5177","1","12.75"
"17957.0","4","4994","1","111.68"
"17958.0","15","5044","1","508.46"
"17960.0","21","5099","1","73.78"
"17961.0","18","4949","39","1296.44"
"17962.0","20","5070","1","102.83"
"17964.0","8","4959","2","471.70"
"17965.0","2","4965","14","2622.57"
"17966.0","2","4965","5","1098.43"
"17967.0","3","5299","1","123.07"
"17968.0","1","5301","1","277.35"
"17969.0","26","5094","2","228.20"
"17970.0","12","5139","1","582.59"
"17972.0","12","5169","1","136.04"
"17973.0","19","4979","1","337.04"
"17974.0","15","4952","3","740.79"
"17975.0","24","4943","14","4393.61"
"17976.0","2","5300","1","353.19"
"17977.0","10","4957","1","288.14"
"17978.0","9","5293","1","300.92"
"17979.0","4","4963","5","737.81"
"17980.0","27","5093","3","811.45"
"17984.0","17","5073","1","152.68"
"17985.0","17","4950","1","634.95"
"17986.0","14","4984","1","20.80"
"17987.0","7","5113","1","198.57"
"17988.0","28","4939","8","191.17"
"17990.0","17","5164","3","630.84"
"17991.0","28","5153","2","93.35"
"17994.0","10","5049","6","629.69"
"17995.0","3","5209","1","76.10"
"17997.0","26","5002","12","1511.30"
"17999.0","2","4965","2","382.06"
"18001.0","27","4940","2","417.23"
"18004.0","12","5290","1","169.47"
"18005.0","6","4931","2","249.72"
"18006.0","16","4951","1","444.68"
"18008.0","30","4998","9","2116.19"
"18009.0","18","5163","2","252.24"
"18010.0","28","5184","1","174.80"
"18011.0","1","5301","1","102.79"
"18013.0","7","5083","2","187.29"
"18014.0","11","4956","1","166.42"
"18015.0","5","4932","1","120.03"
"18016.0","7","4960","5","1483.56"
"18017.0","19","5009","3","523.00"
"18018.0","23","5036","2","122.14"
"18019.0","19","4979","1","38.45"
"18022.0","4","4963","1","668.11"
"18024.0","10","5080","3","236.78"
"18027.0","2","5026","1","115.31"
"18030.0","5","4932","3","220.70"
"18032.0","9","5262","1","73.50"
"18033.0","5","4993","1","97.97"
"18034.0","18","4949","2","422.88"
"18035.0","4","4963","3","730.40"
"18036.0","7","4960","3","405.62"
"18037.0","8","5082","6","70.02"
"18040.0","20","4947","2","357.20"
"18041.0","28","4939","22","4161.14"
"18042.0","17","4981","1","165.05"
"18043.0","15","4952","3","559.51"
"18044.0","5","4932","11","2085.65"
"18045.0","25","4973","1","189.40"
"18048.0","20","5131","2","172.29"
"18050.0","15","5287","1","74.40"
"18053.0","4","4994","2","297.07"
"18055.0","2","4935","11","6752.14"
"18056.0","24","5216","1","363.65"
"18058.0","30","4937","1","170.16"
"18059.0","30","4937","4","296.71"
"18061.0","18","4949","10","2119.41"
"18062.0","19","5101","3","720.52"
"18064.0","29","5061","2","814.00"
"18065.0","4","4933","15","2380.08"
"18066.0","25","5003","1","318.00"
"18067.0","30","4968","1","396.33"
"18068.0","23","5217","1","101.70"
"18069.0","13","4954","7","2021.82"
"18071.0","27","5185","2","453.00"
"18072.0","7","5083","2","0.00"
"18073.0","17","5042","13","3864.44"
"18074.0","1","5301","1","489.60"
"18075.0","16","4951","14","2538.72"
"18077.0","1","4936","11","2633.01"
"18078.0","6","5145","2","336.13"
"18079.0","25","4973","4","3651.97"
"18080.0","21","4946","2","1231.50"
"18081.0","3","4964","3","343.45"
"18082.0","14","4953","1","703.37"
"18084.0","23","4944","2","87.53"
"18085.0","13","5258","2","689.95"
"18086.0","10","5202","1","101.34"
"18087.0","2","5026","4","3770.12"
"18088.0","9","4989","1","167.67"
"18092.0","7","4930","12","9065.76"
"18093.0","7","5021","5","2083.42"
"18094.0","19","5009","7","3017.30"
"18095.0","31","5240","2","580.05"
"18096.0","28","4939","3","911.15"
"18097.0","2","4935","7","2692.85"
"18099.0","4","5055","1","168.31"
"18101.0","28","4939","2","223.65"
"18102.0","9","4928","62","256438.49"
"18104.0","2","4965","1","754.64"
"18105.0","2","4965","1","113.48"
"18106.0","14","5257","1","430.70"
"18108.0","5","5176","2","264.65"
"18109.0","8","4929","31","7925.32"
"18110.0","20","4947","2","206.05"
"18112.0","27","4940","2","352.69"
"18113.0","6","5296","1","76.32"
"18114.0","22","5218","1","220.10"
"18116.0","3","4995","8","1418.03"
"18117.0","14","4953","1","320.72"
"18118.0","29","4938","31","5595.77"
"18119.0","7","5295","1","181.12"
"18120.0","9","5142","1","111.15"
"18121.0","13","5077","2","673.10"
"18122.0","1","4936","6","1826.21"
"18123.0","15","4952","2","589.44"
"18125.0","10","4957","5","1141.34"
"18126.0","10","4988","1","206.83"
"18127.0","20","4947","3","348.73"
"18129.0","10","5171","1","112.55"
"18130.0","1","4936","4","1045.74"
"18133.0","12","5139","2","715.50"
"18135.0","10","4957","5","681.91"
"18136.0","7","4991","4","761.83"
"18138.0","17","5223","1","152.65"
"18139.0","22","4945","8","8393.22"
"18141.0","14","5288","1","-35.40"
"18142.0","11","5079","4","1014.90"
"18143.0","15","5044","2","1000.16"
"18144.0","2","4935","12","2888.75"
"18145.0","27","4940","4","2861.55"
"18146.0","22","5068","2","160.35"
"18147.0","25","4973","2","179.34"
"18149.0","20","4978","3","612.08"
"18150.0","7","4960","3","566.58"
"18151.0","28","5062","2","653.35"
"18154.0","6","4931","2","399.19"
"18155.0","25","5003","4","347.82"
"18156.0","27","4940","2","734.94"
"18158.0","30","4937","3","451.75"
"18159.0","11","5229","1","530.15"
"18160.0","13","4985","2","638.06"
"18161.0","29","4938","6","1612.79"
"18164.0","8","4959","2","394.70"
"18165.0","15","5105","1","302.46"
"18167.0","6","4931","6","1355.51"
"18168.0","16","5104","9","1133.64"
"18169.0","10","4988","1","202.65"
"18170.0","6","4961","3","980.31"
"18171.0","12","4986","7","1208.51"
"18172.0","25","4942","25","7490.17"
"18173.0","14","5014","4","2106.84"
"18174.0","2","4935","1","104.00"
"18176.0","21","5281","2","448.65"
"18177.0","8","4959","7","1314.17"
"18178.0","18","5041","6","1573.41"
"18179.0","30","4937","6","1793.17"
"18180.0","5","4932","6","1843.75"
"18181.0","15","4952","1","382.80"
"18183.0","5","5146","6","600.52"
"18184.0","24","4943","1","49.80"
"18185.0","4","5177","1","304.25"
"18188.0","24","4943","4","1998.49"
"18189.0","23","5005","3","1084.34"
"18190.0","31","5120","3","274.51"
"18191.0","23","5189","1","207.80"
"18192.0","29","4999","1","957.97"
"18193.0","12","5078","3","212.96"
"18194.0","6","4992","2","896.00"
"18196.0","5","5023","2","689.13"
"18198.0","5","4932","21","5083.06"
"18200.0","25","5034","1","163.80"
"18202.0","24","5127","3","1396.99"
"18203.0","5","5085","1","160.42"
"18204.0","29","4999","4","1979.30"
"18205.0","3","4964","2","517.36"
"18209.0","11","4956","1","139.10"
"18210.0","8","4929","6","2621.38"
"18211.0","14","4953","5","600.07"
"18212.0","17","5254","1","248.42"
"18213.0","17","5164","1","232.48"
"18215.0","11","5017","1","299.34"
"18216.0","8","4959","1","481.75"
"18217.0","10","4957","2","621.75"
"18218.0","17","5134","4","626.38"
"18219.0","7","4930","11","2019.77"
"18220.0","4","5147","2","297.78"
"18221.0","17","4950","6","1033.31"
"18222.0","8","5020","1","443.00"
"18223.0","8","4929","27","6315.23"
"18224.0","21","5191","1","158.95"
"18225.0","6","4931","17","5361.02"
"18226.0","1","4966","14","5192.10"
"18227.0","6","5145","1","93.75"
"18228.0","20","4978","3","769.20"
"18229.0","28","4939","20","7276.90"
"18230.0","30","4937","10","2716.60"
"18231.0","31","5120","6","2066.17"
"18232.0","19","5009","5","582.47"
"18233.0","18","5253","1","440.00"
"18235.0","29","4999","3","1796.48"
"18236.0","10","4957","6","882.24"
"18237.0","7","4930","5","987.10"
"18239.0","5","5146","5","1561.61"
"18240.0","24","4974","1","422.58"
"18241.0","30","4937","18","2058.09"
"18242.0","28","5000","4","2232.49"
"18245.0","2","4935","8","2507.56"
"18246.0","16","4951","2","596.10"
"18248.0","18","5041","4","783.02"
"18249.0","22","4945","1","95.34"
"18250.0","11","5229","2","342.92"
"18251.0","13","5015","1","4314.72"
"18252.0","20","4978","2","526.67"
"18255.0","11","5017","1","103.30"
"18256.0","20","5282","1","-50.10"
"18257.0","31","4967","12","2265.38"
"18259.0","15","4952","3","2338.60"
"18260.0","20","5100","8","2595.00"
"18261.0","27","4971","2","324.24"
"18262.0","22","5068","1","149.48"
"18263.0","16","4951","4","1211.08"
"18265.0","28","5000","2","801.51"
"18268.0","28","5062","2","0.00"
"18269.0","16","5286","2","138.90"
"18270.0","1","4966","3","238.95"
"18272.0","7","4930","7","3064.78"
"18273.0","7","4930","3","204.00"
"18274.0","22","4945","2","0.00"
"18276.0","18","4949","3","323.36"
"18277.0","12","4986","2","97.63"
"18278.0","27","5001","1","173.90"
"18280.0","7","5205","1","180.60"
"18281.0","12","5108","1","80.82"
"18282.0","2","4935","3","176.60"
"18283.0","6","4931","16","2094.88"
"18287.0","28","4970","3","1837.28"
